ID,Size,Predicted,Actual
0,215,4.168403501458941E-4,False
1,274,4.168403501458941E-4,True
2,461,0.9995831596498539,True
3,138,4.168403501458941E-4,False
4,358,1.3902405116085083E-4,False
5,1248,0.9995831596498539,True
6,51,6.952169076751947E-5,False
7,45,0.33337967468372026,False
8,157,4.168403501458941E-4,False
9,31,5.9591204338239674E-5,False
10,1008,4.168403501458941E-4,True
11,55,0.9995831596498539,False
12,204,4.168403501458941E-4,False
13,55,4.168403501458941E-4,False
14,103,2.0850708924103421E-4,False
15,83,0.9995831596498539,False
16,262,4.168403501458941E-4,False
17,83,2.0850708924103421E-4,False
18,867,0.9995831596498539,True
19,40,1.3902405116085083E-4,False
20,387,4.168403501458941E-4,True
21,390,0.9995831596498539,False
22,51,6.952169076751947E-5,False
23,637,0.9995831596498539,True
24,32,6.952169076751947E-5,False
25,68,4.168403501458941E-4,True
26,547,4.168403501458941E-4,True
27,566,0.9995831596498539,False
28,314,4.168403501458941E-4,True
29,839,0.9995831596498539,True
30,211,4.168403501458941E-4,False
31,31,2.0850708924103421E-4,False
32,50,4.171533455698315E-5,False
33,27,2.1956306949171146E-5,False
34,175,0.9995831596498539,False
35,50,4.168403501458941E-4,False
36,62,3.476326218452339E-5,False
37,87,4.168403501458941E-4,False
38,52,2.0850708924103421E-4,False
39,373,0.9995831596498539,False
40,224,4.168403501458941E-4,False
41,118,1.0427528675703858E-4,True
42,83,0.2500521376433785,False
43,147,6.952169076751947E-5,False
44,58,4.168403501458941E-4,False
45,44,8.342370901810294E-5,False
46,106,0.16671301446051168,False
47,189,4.168403501458941E-4,False
48,151,2.0850708924103421E-4,False
49,352,4.168403501458941E-4,True
50,849,0.9995831596498539,True
51,877,4.168403501458941E-4,True
52,41,4.168403501458941E-4,False
53,319,2.0850708924103421E-4,True
54,27,2.1956306949171146E-5,False
55,55,1.3902405116085083E-4,False
56,94,0.42857994160061974,False
57,191,1.0427528675703858E-4,False
58,90,6.952169076751947E-5,False
59,90,6.952169076751947E-5,False
60,271,4.168403501458941E-4,True
61,152,4.168403501458941E-4,False
62,90,0.9995831596498539,True
63,82,4.168403501458941E-4,False
64,147,6.952169076751947E-5,False
65,422,0.9995831596498539,True
66,1059,0.9995831596498539,True
67,530,4.168403501458941E-4,True
68,205,4.168403501458941E-4,True
69,190,4.168403501458941E-4,False
70,86,4.168403501458941E-4,False
71,207,0.9995831596498539,True
72,397,4.168403501458941E-4,True
73,573,4.168403501458941E-4,False
74,126,2.0850708924103421E-4,True
75,167,4.168403501458941E-4,True
76,109,8.342370901810294E-5,True
77,85,6.952169076751947E-5,False
78,237,4.168403501458941E-4,False
79,424,0.9995831596498539,True
80,47,2.9797377830750894E-5,False
81,1118,4.168403501458941E-4,True
82,27,2.1956306949171146E-5,False
83,89,6.952169076751947E-5,False
84,474,0.9995831596498539,True
85,166,1.0427528675703858E-4,False
86,92,0.10003337226764558,False
87,476,4.168403501458941E-4,True
88,93,2.0850708924103421E-4,False
89,244,2.0850708924103421E-4,False
90,204,4.168403501458941E-4,True
91,252,4.168403501458941E-4,False
92,109,8.342370901810294E-5,True
93,618,0.9995831596498539,True
94,565,4.168403501458941E-4,True
95,69,0.2500521376433785,False
96,77,4.171533455698315E-5,False
97,97,4.168403501458941E-4,False
98,343,4.168403501458941E-4,False
99,214,1.0427528675703858E-4,False
100,79,8.342370901810294E-5,False
101,25,1.3902405116085083E-4,False
102,84,0.11114716106604866,False
103,34,6.952169076751947E-5,False
104,33,1.3902405116085083E-4,False
105,104,1.0427528675703858E-4,False
106,172,2.0850708924103421E-4,False
107,70,6.952169076751947E-5,False
108,140,1.3902405116085083E-4,False
109,156,1.3902405116085083E-4,False
110,142,0.9995831596498539,False
111,152,2.0850708924103421E-4,False
112,31,5.9591204338239674E-5,False
113,60,1.0427528675703858E-4,False
114,60,1.0427528675703858E-4,False
115,876,4.168403501458941E-4,False
116,61,4.168403501458941E-4,False
117,185,4.168403501458941E-4,False
118,264,4.168403501458941E-4,False
119,43,1.3902405116085083E-4,False
120,248,2.0850708924103421E-4,False
121,310,0.9995831596498539,True
122,199,4.168403501458941E-4,False
123,194,4.168403501458941E-4,False
124,346,4.168403501458941E-4,False
125,90,0.9995831596498539,False
126,335,4.168403501458941E-4,True
127,372,0.9995831596498539,False
128,84,0.11114716106604866,False
129,53,8.342370901810294E-5,False
130,148,4.168403501458941E-4,True
131,4088,2.0850708924103421E-4,False
132,860,0.9995831596498539,True
133,47,2.9797377830750894E-5,False
134,101,0.14289970800309873,False
135,517,4.168403501458941E-4,True
136,327,4.168403501458941E-4,True
137,275,4.168403501458941E-4,True
138,136,0.9995831596498539,True
139,56,5.214308061320263E-5,False
140,74,1.8962378640776697E-5,True
141,362,4.168403501458941E-4,True
142,174,4.168403501458941E-4,False
143,148,4.168403501458941E-4,False
144,92,4.168403501458941E-4,False
145,45,0.1250391073104599,True
146,39,2.0850708924103421E-4,False
147,182,4.168403501458941E-4,False
148,77,4.168403501458941E-4,False
149,666,4.168403501458941E-4,False
150,88,1.0427528675703858E-4,True
151,263,4.168403501458941E-4,True
152,54,5.214308061320263E-5,False
153,76,0.9995831596498539,False
154,132,4.168403501458941E-4,False
155,160,2.0850708924103421E-4,True
156,152,2.0850708924103421E-4,False
157,39,4.171533455698315E-5,False
158,677,4.168403501458941E-4,False
159,131,2.0850708924103421E-4,False
160,47,2.9797377830750894E-5,False
161,129,1.0427528675703858E-4,False
162,43,5.9591204338239674E-5,False
163,73,4.168403501458941E-4,False
164,257,2.0850708924103421E-4,False
165,356,2.0850708924103421E-4,False
166,62,3.476326218452339E-5,False
167,45,0.1250391073104599,False
168,97,4.168403501458941E-4,False
169,131,4.168403501458941E-4,True
170,68,4.168403501458941E-4,True
171,99,4.168403501458941E-4,False
172,53,4.168403501458941E-4,False
173,81,0.9995831596498539,False
174,78,0.9995831596498539,True
175,69,4.168403501458941E-4,False
176,69,4.168403501458941E-4,False
177,77,0.2500521376433785,False
178,72,2.0850708924103421E-4,False
179,72,2.0850708924103421E-4,False
180,63,4.168403501458941E-4,False
181,50,1.3902405116085083E-4,False
182,28,2.0850708924103421E-4,False
183,96,0.33337967468372026,False
184,40,2.0850708924103421E-4,False
185,76,4.168403501458941E-4,False
186,49,2.0850708924103421E-4,False
187,63,4.168403501458941E-4,False
188,55,4.168403501458941E-4,False
189,45,0.33337967468372026,False
190,476,4.168403501458941E-4,False
191,77,4.171533455698315E-5,False
192,69,0.2500521376433785,False
193,104,1.0427528675703858E-4,False
194,115,4.168403501458941E-4,False
195,421,4.168403501458941E-4,False
196,61,4.168403501458941E-4,False
197,2009,4.168403501458941E-4,False
198,179,1.3902405116085083E-4,False
199,106,0.16671301446051168,False
200,33,1.3902405116085083E-4,False
201,657,4.168403501458941E-4,False
202,295,4.168403501458941E-4,False
203,872,4.168403501458941E-4,False
204,444,4.168403501458941E-4,False
205,168,1.3902405116085083E-4,False
206,752,4.168403501458941E-4,False
207,135,4.168403501458941E-4,False
208,1126,4.168403501458941E-4,False
209,163,1.0427528675703858E-4,False
210,184,4.168403501458941E-4,False
211,51,6.952169076751947E-5,False
212,25,1.3902405116085083E-4,False
213,180,1.0427528675703858E-4,False
214,64,5.214308061320263E-5,False
215,101,0.14289970800309873,False
216,512,4.168403501458941E-4,False
217,187,4.168403501458941E-4,False
218,56,5.214308061320263E-5,False
219,39,4.171533455698315E-5,False
220,261,4.168403501458941E-4,False
221,73,4.168403501458941E-4,False
222,65,4.168403501458941E-4,False
223,329,4.168403501458941E-4,False
224,64,5.214308061320263E-5,False
225,164,4.168403501458941E-4,False
226,624,1.3902405116085083E-4,False
227,74,1.8962378640776697E-5,False
228,117,1.0427528675703858E-4,False
229,84,0.11114716106604866,False
230,226,4.168403501458941E-4,False
231,76,8.342370901810294E-5,False
232,323,4.168403501458941E-4,False
233,72,3.792331904888316E-5,False
234,42,4.171533455698315E-5,False
235,48,0.0833623027184871,False
236,89,6.952169076751947E-5,False
237,380,2.0850708924103421E-4,False
238,141,4.168403501458941E-4,False
239,148,0.16671301446051168,False
240,191,1.0427528675703858E-4,False
241,46,1.0427528675703858E-4,False
242,165,1.3902405116085083E-4,False
243,171,2.0850708924103421E-4,False
244,56,5.214308061320263E-5,False
245,179,1.3902405116085083E-4,False
246,74,1.8962378640776697E-5,False
247,36,6.952169076751947E-5,False
248,37,3.476326218452339E-5,False
249,34,6.952169076751947E-5,False
250,34,6.952169076751947E-5,False
251,38,0.14289970800309873,False
252,39,4.171533455698315E-5,False
253,156,1.3902405116085083E-4,False
254,84,0.11114716106604866,False
255,117,1.0427528675703858E-4,False
256,94,0.42857994160061974,False
257,71,1.3902405116085083E-4,False
258,183,5.214308061320263E-5,False
259,85,6.952169076751947E-5,False
260,183,5.214308061320263E-5,False
261,70,6.952169076751947E-5,False
262,54,5.214308061320263E-5,False
263,160,2.0850708924103421E-4,False
264,128,1.0427528675703858E-4,False
265,151,2.0850708924103421E-4,False
266,422,1.3902405116085083E-4,False
267,221,4.168403501458941E-4,False
268,50,4.171533455698315E-5,False
269,42,4.171533455698315E-5,False
270,624,1.3902405116085083E-4,False
271,377,2.0850708924103421E-4,False
272,382,0.9995831596498539,False
273,72,3.792331904888316E-5,False
274,92,0.10003337226764558,False
275,282,4.168403501458941E-4,False
276,371,2.0850708924103421E-4,False
277,47,2.9797377830750894E-5,False
278,108,1.0427528675703858E-4,False
279,111,6.952169076751947E-5,False
280,319,2.0850708924103421E-4,False
281,129,1.0427528675703858E-4,False
282,49,5.214308061320263E-5,False
283,358,1.3902405116085083E-4,False
