ID,Size,Predicted,Actual
0,126,1.8595310262751736E-5,False
1,22,3.4865072170699395E-5,False
2,75,1.9923493783869942E-5,False
3,131,1.7433143893169695E-5,False
4,223,5.5781781670106545E-5,False
5,40,7.969588051993592E-6,False
6,381,5.5781781670106545E-5,False
7,46,0.05264471424167242,False
8,26,2.145600446284893E-5,False
9,66,1.2127533138484302E-5,False
10,95,4.6485682409817774E-5,False
11,33,3.6225715186182062E-6,False
12,103,1.3282505611858622E-5,False
13,219,6.972528238739367E-5,False
14,328,9.296272194849866E-5,False
15,59,0.07694123200377626,False
16,376,0.2500348626411937,False
17,33,3.6225715186182062E-6,False
18,36,7.3404192847495455E-6,False
19,44,1.3946612367855849E-5,False
20,70,1.2127533138484302E-5,False
21,69,0.3913069842463344,False
22,31,1.2127533138484302E-5,False
23,27,9.618436619311898E-6,False
24,33,3.6225715186182062E-6,False
25,27,9.618436619311898E-6,False
26,27,9.618436619311898E-6,False
27,40,7.969588051993592E-6,False
28,60,0.12501307485791988,False
29,69,0.3913069842463344,False
30,85,0.09524884774263817,False
31,85,0.09524884774263817,False
32,86,0.058838006792787174,False
33,50,7.1522060979709194E-6,False
34,125,0.05556932994483357,False
35,151,1.3946612367855849E-5,False
36,242,0.2500348626411937,False
37,47,8.452585223190513E-6,False
38,72,0.04651751136828039,False
39,51,1.8595310262751736E-5,False
40,51,1.8595310262751736E-5,False
41,106,7.3404192847495455E-6,False
42,87,1.640769849213251E-5,False
43,80,0.038471441445307474,False
44,76,1.2127533138484302E-5,False
45,41,8.997903488487183E-6,False
46,63,9.961945368691599E-6,False
47,55,1.2678770666396188E-5,False
48,106,7.3404192847495455E-6,False
49,72,0.04651751136828039,False
50,86,0.058838006792787174,False
51,55,1.2678770666396188E-5,False
52,135,9.296272194849866E-5,False
53,63,9.961945368691599E-6,False
54,412,5.5781781670106545E-5,False
55,533,9.296272194849866E-5,False
56,67,2.535689834419454E-5,False
57,50,7.1522060979709194E-6,False
58,39,7.538806003905102E-6,False
59,88,1.2127533138484302E-5,False
60,37,5.578738312543235E-6,False
61,74,0.0714456487089576,False
62,79,1.1622231003463425E-5,False
63,321,3.4865072170699395E-5,False
64,631,1.3943112102621306E-4,False
65,140,1.549618793776731E-5,False
66,318,0.33336432090731616,False
67,356,1.3943112102621306E-4,False
68,187,0.09092983746228162,False
69,142,3.9845399848587483E-5,False
70,186,3.099141537794031E-5,False
71,138,1.549618793776731E-5,False
72,36,7.3404192847495455E-6,False
73,37,5.578738312543235E-6,False
74,120,0.05001255195113107,False
75,139,2.3243921714471668E-5,False
76,852,3.099141537794031E-5,False
77,33,3.6225715186182062E-6,False
78,43,1.1157352137190802E-5,False
79,99,1.3946612367855849E-5,False
80,288,3.4865072170699395E-5,False
81,131,1.7433143893169695E-5,True
82,146,0.2000083679674207,False
83,204,2.145600446284893E-5,False
84,150,2.535689834419454E-5,False
85,38,3.670236583450169E-6,False
86,43,1.1157352137190802E-5,False
87,47,8.452585223190513E-6,False
88,32,0.05556932994483357,False
