ID,Size,Predicted,Actual
0,126,4.419156263166705E-4,False
1,22,4.5287140891728863E-4,False
2,75,4.265064685077719E-4,False
3,131,4.4582858970922004E-4,False
4,223,6.068597785574047E-4,False
5,40,4.3888705666394903E-4,False
6,391,0.8527428038453638,False
7,46,4.3541682471594164E-4,False
8,26,4.4885721210070575E-4,False
9,66,4.27863272284854E-4,False
10,95,4.278766790664809E-4,False
11,33,4.434907999327503E-4,False
12,103,4.2994662389644574E-4,False
13,219,5.958028315749131E-4,False
14,329,0.7529814770338956,False
15,59,4.2968147419018534E-4,False
16,376,0.0019528333519426284,False
17,33,4.434907999327503E-4,False
18,36,4.4135196151805044E-4,False
19,44,4.362303284961844E-4,False
20,70,4.271503870779775E-4,False
21,69,4.272760636348353E-4,False
22,31,4.4519364046264183E-4,False
23,27,4.482224945469551E-4,False
24,33,4.434907999327503E-4,False
25,27,4.482224945469551E-4,False
26,27,4.482224945469551E-4,False
27,40,4.3888705666394903E-4,False
28,60,4.2944528885811026E-4,False
29,69,4.272760636348353E-4,False
30,85,4.264018994661571E-4,False
31,85,4.264018994661571E-4,False
32,87,0.5085064232156533,False
33,53,0.5227125491614049,False
34,125,4.4139415982560415E-4,False
35,151,4.645708026264149E-4,False
36,242,6.730603527082548E-4,False
37,47,4.346390251436028E-4,False
38,72,4.2682393809895366E-4,False
39,51,4.3284953316041384E-4,False
40,51,4.3284953316041384E-4,False
41,110,0.5141195013613504,False
42,87,4.265790567941247E-4,False
43,80,4.2627408254071784E-4,False
44,76,4.264481031804998E-4,False
45,41,4.3796523643271944E-4,False
46,63,4.2858611929446E-4,False
47,55,4.312793847844978E-4,False
48,106,4.3101466571534463E-4,False
49,72,4.2682393809895366E-4,False
50,86,4.265116085680114E-4,False
51,55,4.312793847844978E-4,False
52,135,4.4890950473162324E-4,False
53,63,4.2858611929446E-4,False
54,412,0.002893999707113605,False
55,533,0.01493997438375035,False
56,71,4.2692433098363787E-4,False
57,50,4.3318980348981765E-4,False
58,39,4.393616537768708E-4,False
59,106,4.3101466571534463E-4,False
60,37,4.4084053731404337E-4,False
61,92,4.2728670565400656E-4,False
62,79,4.26298546854952E-4,False
63,321,0.0011703318032170748,False
64,631,0.0782084531558662,False
65,140,4.536330832657288E-4,False
66,318,0.0011413920681986106,False
67,356,0.0016079706726831646,False
68,187,5.190801418671355E-4,False
69,143,4.5655201671881924E-4,False
70,186,5.176425339066766E-4,False
71,138,4.5154935816822943E-4,False
72,36,4.4135196151805044E-4,False
73,37,4.4084053731404337E-4,False
74,120,4.3800218443659094E-4,False
75,139,4.5223397478788715E-4,False
76,885,0.972234902264261,False
77,33,4.434907999327503E-4,False
78,43,4.370797312106215E-4,False
79,99,4.28804982750989E-4,False
80,288,9.040439762078363E-4,False
81,130,0.5600037146178701,False
82,146,4.5963431848240836E-4,False
83,204,5.562799522500011E-4,False
84,150,4.6372159255027567E-4,False
85,38,4.3984541341902E-4,False
86,43,4.370797312106215E-4,False
87,47,4.346390251436028E-4,False
88,32,4.4404895649556353E-4,False
89,93,4.2742151442548164E-4,False
90,93,4.2742151442548164E-4,False
91,282,0.7161010527592828,False
92,251,7.091744069546645E-4,False
93,251,7.091744069546645E-4,False
94,130,4.446633558203793E-4,False
95,53,4.318812798028678E-4,False
96,125,4.4139415982560415E-4,False
97,50,4.3318980348981765E-4,False
98,106,4.3101466571534463E-4,False
99,34,4.4294205505630466E-4,False
100,66,4.27863272284854E-4,False
101,40,4.3888705666394903E-4,False
102,140,4.536330832657288E-4,False
103,84,4.263596321188762E-4,False
104,39,4.393616537768708E-4,False
105,34,4.4294205505630466E-4,False
106,38,4.3984541341902E-4,False
107,149,4.628830364314646E-4,False
108,761,0.580328936649348,False
109,46,4.3541682471594164E-4,False
110,204,5.562799522500011E-4,False
111,153,4.6718288937997647E-4,False
112,57,4.3044159519844223E-4,False
113,320,0.0011629945938398827,False
114,1611,1.0,True
115,226,0.9958650263242029,False
116,430,0.004002367135553457,False
117,436,1.0,False
118,40,4.3888705666394903E-4,False
119,135,0.0031533559258288125,False
120,112,4.335677779827734E-4,False
121,86,4.265116085680114E-4,False
122,798,0.7756460878105176,True
123,399,0.8692141548831456,True
124,177,5.014670638650849E-4,False
125,157,0.9890856588208653,False
126,355,0.0051869409394118505,False
127,205,5.58088109046214E-4,False
128,68,4.274101822607914E-4,False
129,277,8.350997212774974E-4,False
130,477,0.9459312807023715,True
131,101,4.294642658579142E-4,False
132,29,4.4637638454587806E-4,False
133,68,4.274101822607914E-4,False
134,79,4.26298546854952E-4,False
135,70,4.271503870779775E-4,False
136,79,4.26298546854952E-4,False
137,186,0.001646733547775347,False
138,123,0.5203775099340252,False
139,134,0.0014119240900431328,False
140,2738,1.0,True
141,686,0.9999999999999942,True
142,47,0.0013829318311942525,False
143,81,4.2627442502300565E-4,False
144,64,4.2839265624202967E-4,True
145,124,4.40379050901418E-4,True
146,46,4.3541682471594164E-4,True
147,100,0.001543114352321274,True
148,152,4.6630139703170766E-4,True
149,72,4.2682393809895366E-4,True
150,88,4.266549059442308E-4,True
151,94,4.2756477385814E-4,True
152,83,4.2632575275174345E-4,True
153,75,4.265064685077719E-4,True
154,74,4.265732304763862E-4,True
155,60,4.2944528885811026E-4,True
156,122,4.3940083767224006E-4,True
157,157,4.717545297992453E-4,True
158,84,4.263596321188762E-4,True
159,82,4.262831504600578E-4,True
160,75,4.265064685077719E-4,True
161,200,5.474880710834325E-4,True
162,81,4.2627442502300565E-4,True
163,49,4.338967438221526E-4,False
164,64,4.2839265624202967E-4,True
165,90,4.269329061746091E-4,False
166,143,0.9236452290143891,True
167,72,4.2682393809895366E-4,True
168,346,0.8025862903369708,True
169,584,0.10168039198771903,True
170,115,4.350552801632787E-4,False
171,89,4.2683182541399553E-4,False
172,123,4.3988534726410625E-4,False
173,293,9.395572431060523E-4,False
174,120,4.3800218443659094E-4,False
175,63,4.2858611929446E-4,False
176,52,0.7215445820213245,False
177,67,0.005789523401681248,False
178,167,0.919737959736221,False
179,29,4.4637638454587806E-4,False
180,214,5.811402517909819E-4,False
181,71,4.2692433098363787E-4,True
182,36,4.4135196151805044E-4,False
183,82,4.262831504600578E-4,False
184,51,4.3284953316041384E-4,False
185,173,0.5548489992471792,False
186,98,4.28602303521444E-4,False
187,157,0.7893289408770158,True
188,184,0.005334176121221109,False
189,1499,1.0,True
190,61,4.292176739334007E-4,False
191,47,4.346390251436028E-4,False
192,192,5.29547227914602E-4,False
193,27,0.0018121131078677397,False
194,189,0.5843952437631108,False
195,495,0.9999996628198704,True
196,104,4.3046338296769826E-4,False
197,798,1.0,True
198,965,0.9999996894276195,True
199,476,1.0,True
200,553,1.0,True
201,45,4.3581910161599806E-4,True
202,972,1.0,True
203,136,4.4955475743852955E-4,True
204,62,0.5146466185289859,False
205,296,0.9929311158791685,False
206,44,4.362303284961844E-4,False
207,372,0.9999651957079501,False
208,244,0.010751136488332834,False
209,117,0.0015906692130636625,False
210,156,0.9858534464352186,False
211,135,4.4890950473162324E-4,False
212,326,0.9089859364646089,False
