VERSION,JAVA_CLASS,SIZE,LOC_ADDED,MAX_LOC_ADDED,AVG_LOC_ADDED,LOC_DELETED,MAX_LOC_DELETED,AVG_LOC_DELETED,CHURN,MAX_CHURN,AVG_CHURN,FIXED_DEFECTS,NUMBER_OF_COMMITS,NUMBER_OF_AUTHORS,IS_BUGGY
14,src/java/main/org/apache/zookeeper/server/auth/SaslServerCallbackHandler.java,148,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
14,src/java/main/org/apache/zookeeper/server/persistence/FileSnap.java,250,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
14,src/java/main/org/apache/zookeeper/server/persistence/FileTxnLog.java,661,6,6,6.0,5,5,5.0,1,1,1.0,0,1,1,False
14,src/java/main/org/apache/zookeeper/server/persistence/FileTxnSnapLog.java,325,7,7,7.0,7,7,7.0,0,0,0.0,0,1,1,True
14,src/java/main/org/apache/zookeeper/server/persistence/SnapShot.java,66,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
14,src/java/main/org/apache/zookeeper/server/persistence/TxnLog.java,120,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
14,src/java/main/org/apache/zookeeper/server/persistence/Util.java,326,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
14,src/java/main/org/apache/zookeeper/server/quorum/AckRequestProcessor.java,54,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
14,src/java/main/org/apache/zookeeper/server/quorum/AuthFastLeaderElection.java,972,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
14,src/java/main/org/apache/zookeeper/server/quorum/CommitProcessor.java,185,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
14,src/java/main/org/apache/zookeeper/server/quorum/Election.java,27,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
14,src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java,893,33,33,33.0,30,30,30.0,3,3,3.0,0,1,1,True
14,src/java/main/org/apache/zookeeper/server/quorum/Follower.java,167,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
14,src/java/main/org/apache/zookeeper/server/quorum/FollowerBean.java,50,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
14,src/java/main/org/apache/zookeeper/server/quorum/FollowerMXBean.java,41,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
14,src/java/main/org/apache/zookeeper/server/quorum/FollowerRequestProcessor.java,113,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
14,src/java/main/org/apache/zookeeper/server/quorum/FollowerZooKeeperServer.java,160,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
14,src/java/main/org/apache/zookeeper/server/quorum/Leader.java,825,75,46,15.0,77,46,15.4,8,3,1.6,3,5,4,True
14,src/java/main/org/apache/zookeeper/server/quorum/LeaderBean.java,53,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
14,src/java/main/org/apache/zookeeper/server/quorum/LeaderElection.java,293,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
14,src/java/main/org/apache/zookeeper/server/quorum/LeaderElectionBean.java,42,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
14,src/java/main/org/apache/zookeeper/server/quorum/LeaderElectionMXBean.java,31,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
14,src/java/main/org/apache/zookeeper/server/quorum/LeaderMXBean.java,36,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
14,src/java/main/org/apache/zookeeper/server/quorum/LeaderZooKeeperServer.java,177,5,5,5.0,1,1,1.0,4,4,4.0,1,1,1,False
14,src/java/main/org/apache/zookeeper/server/quorum/Learner.java,482,4,4,4.0,3,3,3.0,1,1,1.0,1,1,1,True
14,src/java/main/org/apache/zookeeper/server/quorum/LearnerHandler.java,622,21,21,21.0,10,10,10.0,11,11,11.0,0,1,1,True
14,src/java/main/org/apache/zookeeper/server/quorum/LearnerSessionTracker.java,96,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
14,src/java/main/org/apache/zookeeper/server/quorum/LearnerSyncRequest.java,34,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
14,src/java/main/org/apache/zookeeper/server/quorum/LearnerZooKeeperServer.java,144,4,4,4.0,1,1,1.0,3,3,3.0,1,1,1,False
14,src/java/main/org/apache/zookeeper/server/quorum/LocalPeerBean.java,79,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
14,src/java/main/org/apache/zookeeper/server/quorum/LocalPeerMXBean.java,77,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
14,src/java/main/org/apache/zookeeper/server/quorum/Observer.java,134,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
14,src/java/main/org/apache/zookeeper/server/quorum/ObserverMXBean.java,37,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
14,src/java/main/org/apache/zookeeper/server/quorum/ObserverRequestProcessor.java,127,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
14,src/java/main/org/apache/zookeeper/server/quorum/ObserverZooKeeperServer.java,115,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
14,src/java/main/org/apache/zookeeper/server/quorum/ProposalRequestProcessor.java,88,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
14,src/java/main/org/apache/zookeeper/server/quorum/QuorumBean.java,44,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
14,src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java,884,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
14,src/java/main/org/apache/zookeeper/server/quorum/QuorumMXBean.java,34,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
14,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,1127,18,18,18.0,14,14,14.0,4,4,4.0,0,1,1,True
14,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerConfig.java,411,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
14,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerMain.java,157,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
14,src/java/main/org/apache/zookeeper/server/quorum/QuorumStats.java,68,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
14,src/java/main/org/apache/zookeeper/server/quorum/QuorumZooKeeperServer.java,59,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
14,src/java/main/org/apache/zookeeper/server/quorum/ReadOnlyBean.java,38,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
14,src/java/main/org/apache/zookeeper/server/quorum/ReadOnlyRequestProcessor.java,120,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
14,src/java/main/org/apache/zookeeper/server/quorum/ReadOnlyZooKeeperServer.java,144,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
14,src/java/main/org/apache/zookeeper/server/quorum/RemotePeerBean.java,45,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
14,src/java/main/org/apache/zookeeper/server/quorum/RemotePeerMXBean.java,33,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
14,src/java/main/org/apache/zookeeper/server/quorum/SendAckRequestProcessor.java,80,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
14,src/java/main/org/apache/zookeeper/server/quorum/ServerBean.java,38,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
14,src/java/main/org/apache/zookeeper/server/quorum/ServerMXBean.java,33,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
14,src/java/main/org/apache/zookeeper/server/quorum/StateSummary.java,57,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
14,src/java/main/org/apache/zookeeper/server/quorum/Vote.java,106,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
14,src/java/main/org/apache/zookeeper/server/quorum/flexible/QuorumHierarchical.java,271,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
14,src/java/main/org/apache/zookeeper/server/quorum/flexible/QuorumMaj.java,57,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
14,src/java/main/org/apache/zookeeper/server/quorum/flexible/QuorumVerifier.java,33,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
14,src/java/main/org/apache/zookeeper/server/util/SerializeUtils.java,141,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
14,src/java/main/org/apache/zookeeper/server/util/VerifyingFileFactory.java,82,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
14,src/java/main/org/apache/zookeeper/server/util/ZxidUtils.java,34,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
14,src/java/main/org/apache/zookeeper/version/util/VerGen.java,177,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
14,src/recipes/election/src/java/org/apache/zookeeper/recipes/leader/LeaderElectionAware.java,37,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
14,src/recipes/election/src/java/org/apache/zookeeper/recipes/leader/LeaderElectionSupport.java,461,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
14,src/recipes/election/src/java/org/apache/zookeeper/recipes/leader/LeaderOffer.java,84,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
14,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/LockListener.java,38,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
14,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/ProtocolSupport.java,193,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
14,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/WriteLock.java,295,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
14,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/ZNodeName.java,110,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
14,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/ZooKeeperOperation.java,38,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
14,src/recipes/queue/src/java/org/apache/zookeeper/recipes/queue/DistributedQueue.java,313,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/fatjar/src/java/org/apache/zookeeper/util/FatJarMain.java,126,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/FilterException.java,22,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/FilterOp.java,75,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/FilterParser.java,131,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/JsonGenerator.java,223,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/Log4JEntry.java,40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/Log4JSource.java,381,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/LogEntry.java,46,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/LogIterator.java,26,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/LogServer.java,66,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/LogSkipList.java,95,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/LogSource.java,33,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/MeasureThroughput.java,103,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/MergedLogSource.java,219,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/RandomAccessFileReader.java,328,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/TransactionEntry.java,59,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/TxnLogSource.java,376,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/AndOp.java,33,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/Arg.java,36,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/EqualsOp.java,44,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/GreaterThanOp.java,70,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/LessThanOp.java,69,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/NotOp.java,31,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/NumberArg.java,27,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/OrOp.java,33,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/StringArg.java,27,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/SymbolArg.java,27,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/XorOp.java,40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/FileLoader.java,60,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/Fs.java,69,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/GraphData.java,85,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/JsonServlet.java,85,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/NumEvents.java,86,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/StaticContent.java,50,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/Throughput.java,125,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/RestMain.java,151,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/ZooKeeperService.java,242,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/cfg/Credentials.java,47,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/cfg/Endpoint.java,72,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/cfg/HostPort.java,51,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/cfg/HostPortSet.java,51,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/cfg/RestCfg.java,106,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/filters/HTTPBasicAuth.java,87,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZChildren.java,80,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZChildrenJSON.java,76,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZError.java,41,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZPath.java,63,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZSession.java,55,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZStat.java,106,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/JAXBContextResolver.java,72,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/KeeperExceptionMapper.java,86,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/RuntimeExceptionMapper.java,55,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/SessionsResource.java,135,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/ZErrorWriter.java,63,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/ZNodeResource.java,412,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/zooinspector/src/java/com/nitido/utils/toaster/Toaster.java,533,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/ZooInspector.java,67,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/encryption/BasicDataEncryptionManager.java,50,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/encryption/DataEncryptionManager.java,39,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/IconResource.java,88,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/NodeViewersChangeListener.java,37,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/Toolbar.java,74,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorAboutDialog.java,79,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorConnectionPropertiesDialog.java,321,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorNodeViewersDialog.java,631,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorNodeViewersPanel.java,140,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorPanel.java,318,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorTreeViewer.java,356,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/nodeviewer/NodeViewerACL.java,187,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/nodeviewer/NodeViewerData.java,142,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/nodeviewer/NodeViewerMetaData.java,186,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/nodeviewer/ZooInspectorNodeViewer.java,138,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/logger/LoggerFactory.java,36,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/NodeListener.java,37,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/Pair.java,120,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorManager.java,139,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorManagerImpl.java,852,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorNodeManager.java,33,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorNodeTreeManager.java,43,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorReadOnlyManager.java,99,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/contrib/zooinspector/src/java/org/apache/zookeeper/retry/ZooKeeperRetry.java,288,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/java/main/org/apache/jute/BinaryInputArchive.java,131,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
15,src/java/main/org/apache/jute/BinaryOutputArchive.java,146,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/java/main/org/apache/jute/CsvInputArchive.java,204,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/java/main/org/apache/jute/CsvOutputArchive.java,150,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/java/main/org/apache/jute/Index.java,38,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/java/main/org/apache/jute/InputArchive.java,43,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/java/main/org/apache/jute/OutputArchive.java,47,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/java/main/org/apache/jute/Record.java,32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/java/main/org/apache/jute/RecordReader.java,93,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/java/main/org/apache/jute/RecordWriter.java,93,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/java/main/org/apache/jute/Utils.java,282,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/java/main/org/apache/jute/XmlInputArchive.java,251,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/java/main/org/apache/jute/XmlOutputArchive.java,251,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/java/main/org/apache/jute/compiler/CGenerator.java,130,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/java/main/org/apache/jute/compiler/CSharpGenerator.java,53,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/java/main/org/apache/jute/compiler/CppGenerator.java,125,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/java/main/org/apache/jute/compiler/JBoolean.java,50,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/java/main/org/apache/jute/compiler/JBuffer.java,106,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/java/main/org/apache/jute/compiler/JByte.java,34,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/java/main/org/apache/jute/compiler/JCompType.java,66,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/java/main/org/apache/jute/compiler/JDouble.java,40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/java/main/org/apache/jute/compiler/JField.java,140,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/java/main/org/apache/jute/compiler/JFile.java,84,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/java/main/org/apache/jute/compiler/JFloat.java,39,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/java/main/org/apache/jute/compiler/JInt.java,34,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/java/main/org/apache/jute/compiler/JLong.java,38,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/java/main/org/apache/jute/compiler/JMap.java,149,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/java/main/org/apache/jute/compiler/JRecord.java,761,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
15,src/java/main/org/apache/jute/compiler/JString.java,46,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/java/main/org/apache/jute/compiler/JType.java,204,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/java/main/org/apache/jute/compiler/JVector.java,153,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/java/main/org/apache/jute/compiler/JavaGenerator.java,57,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/java/main/org/apache/zookeeper/AsyncCallback.java,57,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/java/main/org/apache/zookeeper/ClientCnxn.java,1305,4,4,4.0,0,0,0.0,4,4,4.0,1,1,1,True
15,src/java/main/org/apache/zookeeper/ClientCnxnSocket.java,170,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
15,src/java/main/org/apache/zookeeper/ClientCnxnSocketNIO.java,339,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
15,src/java/main/org/apache/zookeeper/ClientWatchManager.java,40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/java/main/org/apache/zookeeper/CreateMode.java,90,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
15,src/java/main/org/apache/zookeeper/Environment.java,100,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
15,src/java/main/org/apache/zookeeper/JLineZNodeCompletor.java,84,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
